PID,UNIT,BEEP,OCCASION,Happy,PA,NA
56,29,1,85,74,24,NA
56,29,2,86,NA,NA,NA
56,29,3,87,76,26,NA
57,1,1,1,48,NA,2
57,1,2,2,31,NA,19
57,1,3,3,87,37,NA
57,2,1,4,44,NA,6
57,2,2,5,64,14,NA
57,2,3,6,63,13,NA
57,3,1,7,46,NA,4
57,3,2,8,70,20,NA
57,3,3,9,NA,NA,NA
57,4,1,10,55,5,NA
57,4,2,11,100,50,NA
57,4,3,12,96,46,NA
57,5,1,13,59,9,NA
57,5,2,14,71,21,NA
57,5,3,15,79,29,NA
57,6,1,16,57,7,NA
57,6,2,17,78,28,NA
57,6,3,18,100,50,NA
57,7,1,19,30,NA,20
57,7,2,20,55,5,NA
57,7,3,21,71,21,NA
57,8,1,22,60,10,NA
57,8,2,23,41,NA,9
57,8,3,24,60,10,NA
57,9,1,25,74,24,NA
57,9,2,26,61,11,NA
57,9,3,27,77,27,NA
57,10,1,28,59,9,NA
57,10,2,29,72,22,NA
57,10,3,30,14,NA,36
57,11,1,31,55,5,NA
57,11,2,32,68,18,NA
57,11,3,33,72,22,NA
57,12,1,34,62,12,NA
57,12,2,35,0,NA,50
57,12,3,36,10,NA,40
57,13,1,37,0,NA,50
57,13,2,38,38,NA,12
57,13,3,39,70,20,NA
57,14,1,40,64,14,NA
57,14,2,41,83,33,NA
57,14,3,42,73,23,NA
57,15,1,43,66,16,NA
57,15,2,44,84,34,NA
57,15,3,45,33,NA,17
57,16,1,46,80,30,NA
57,16,2,47,68,18,NA
57,16,3,48,41,NA,9
57,17,1,49,56,6,NA
57,17,2,50,73,23,NA
57,17,3,51,65,15,NA
57,18,1,52,77,27,NA
57,18,2,53,62,12,NA
57,18,3,54,73,23,NA
57,19,1,55,63,13,NA
57,19,2,56,78,28,NA
57,19,3,57,89,39,NA
57,20,1,58,74,24,NA
57,20,2,59,75,25,NA
57,20,3,60,80,30,NA
57,21,1,61,76,26,NA
57,21,2,62,76,26,NA
57,21,3,63,71,21,NA
57,22,1,64,61,11,NA
57,22,2,65,81,31,NA
57,22,3,66,63,13,NA
57,23,1,67,67,17,NA
57,23,2,68,0,NA,50
57,23,3,69,34,NA,16
57,24,1,70,61,11,NA
57,24,2,71,66,16,NA
57,24,3,72,72,22,NA
57,25,1,73,71,21,NA
57,25,2,74,81,31,NA
57,25,3,75,77,27,NA
57,26,1,76,77,27,NA
57,26,2,77,100,50,NA
57,26,3,78,73,23,NA
57,27,1,79,60,10,NA
57,27,2,80,73,23,NA
57,27,3,81,87,37,NA
57,28,1,82,57,7,NA
57,28,2,83,74,24,NA
57,28,3,84,77,27,NA
57,29,1,85,74,24,NA
57,29,2,86,72,22,NA
57,29,3,87,63,13,NA
58,1,1,1,20,NA,30
58,1,2,2,NA,NA,NA
58,1,3,3,56,6,NA
58,2,1,4,52,2,NA
58,2,2,5,38,NA,12
58,2,3,6,56,6,NA
58,3,1,7,42,NA,8
58,3,2,8,61,11,NA
58,3,3,9,63,13,NA
58,4,1,10,72,22,NA
58,4,2,11,69,19,NA
58,4,3,12,12,NA,38
58,5,1,13,36,NA,14
58,5,2,14,67,17,NA
58,5,3,15,43,NA,7
58,6,1,16,26,NA,24
58,6,2,17,64,14,NA
58,6,3,18,36,NA,14
58,7,1,19,40,NA,10
58,7,2,20,41,NA,9
58,7,3,21,12,NA,38
58,8,1,22,77,27,NA
58,8,2,23,100,50,NA
58,8,3,24,68,18,NA
58,9,1,25,46,NA,4
58,9,2,26,30,NA,20
58,9,3,27,73,23,NA
58,10,1,28,49,NA,1
58,10,2,29,45,NA,5
58,10,3,30,78,28,NA
58,11,1,31,51,1,NA
58,11,2,32,41,NA,9
58,11,3,33,63,13,NA
58,12,1,34,41,NA,9
58,12,2,35,NA,NA,NA
58,12,3,36,69,19,NA
58,13,1,37,46,NA,4
58,13,2,38,54,4,NA
58,13,3,39,55,5,NA
58,14,1,40,46,NA,4
58,14,2,41,41,NA,9
58,14,3,42,26,NA,24
58,15,1,43,69,19,NA
58,15,2,44,87,37,NA
58,15,3,45,71,21,NA
58,16,1,46,28,NA,22
58,16,2,47,28,NA,22
58,16,3,48,62,12,NA
58,17,1,49,35,NA,15
58,17,2,50,41,NA,9
58,17,3,51,61,11,NA
58,18,1,52,42,NA,8
58,18,2,53,72,22,NA
58,18,3,54,67,17,NA
58,19,1,55,24,NA,26
58,19,2,56,31,NA,19
58,19,3,57,48,NA,2
58,20,1,58,37,NA,13
58,20,2,59,48,NA,2
58,20,3,60,63,13,NA
58,21,1,61,40,NA,10
58,21,2,62,21,NA,29
58,21,3,63,59,9,NA
58,22,1,64,43,NA,7
58,22,2,65,41,NA,9
58,22,3,66,37,NA,13
58,23,1,67,22,NA,28
58,23,2,68,39,NA,11
58,23,3,69,38,NA,12
58,24,1,70,43,NA,7
58,24,2,71,42,NA,8
58,24,3,72,60,10,NA
58,25,1,73,32,NA,18
58,25,2,74,30,NA,20
58,25,3,75,32,NA,18
58,26,1,76,36,NA,14
58,26,2,77,35,NA,15
58,26,3,78,37,NA,13
58,27,1,79,56,6,NA
58,27,2,80,26,NA,24
58,27,3,81,51,1,NA
58,28,1,82,23,NA,27
58,28,2,83,33,NA,17
58,28,3,84,38,NA,12
58,29,1,85,26,NA,24
58,29,2,86,36,NA,14
58,29,3,87,16,NA,34
59,1,1,1,99,49,NA
59,1,2,2,100,50,NA
59,1,3,3,100,50,NA
59,2,1,4,100,50,NA
59,2,2,5,97,47,NA
59,2,3,6,98,48,NA
59,3,1,7,94,44,NA
59,3,2,8,100,50,NA
59,3,3,9,95,45,NA
59,4,1,10,95,45,NA
59,4,2,11,100,50,NA
59,4,3,12,100,50,NA
59,5,1,13,96,46,NA
59,5,2,14,100,50,NA
59,5,3,15,100,50,NA
59,6,1,16,97,47,NA
59,6,2,17,NA,NA,NA
59,6,3,18,99,49,NA
59,7,1,19,99,49,NA
59,7,2,20,97,47,NA
59,7,3,21,100,50,NA
59,8,1,22,100,50,NA
59,8,2,23,100,50,NA
59,8,3,24,99,49,NA
59,9,1,25,97,47,NA
59,9,2,26,100,50,NA
59,9,3,27,98,48,NA
59,10,1,28,100,50,NA
59,10,2,29,99,49,NA
59,10,3,30,98,48,NA
59,11,1,31,97,47,NA
59,11,2,32,96,46,NA
59,11,3,33,98,48,NA
59,12,1,34,100,50,NA
59,12,2,35,97,47,NA
59,12,3,36,100,50,NA
59,13,1,37,99,49,NA
59,13,2,38,100,50,NA
59,13,3,39,94,44,NA
59,14,1,40,100,50,NA
59,14,2,41,100,50,NA
59,14,3,42,96,46,NA
59,15,1,43,100,50,NA
59,15,2,44,100,50,NA
59,15,3,45,100,50,NA
59,16,1,46,100,50,NA
59,16,2,47,99,49,NA
59,16,3,48,99,49,NA
59,17,1,49,99,49,NA
59,17,2,50,100,50,NA
59,17,3,51,97,47,NA
59,18,1,52,100,50,NA
59,18,2,53,100,50,NA
59,18,3,54,95,45,NA
59,19,1,55,100,50,NA
59,19,2,56,96,46,NA
59,19,3,57,100,50,NA
59,20,1,58,96,46,NA
59,20,2,59,99,49,NA
59,20,3,60,100,50,NA
59,21,1,61,100,50,NA
59,21,2,62,100,50,NA
59,21,3,63,NA,NA,NA
59,22,1,64,95,45,NA
59,22,2,65,100,50,NA
59,22,3,66,NA,NA,NA
59,23,1,67,99,49,NA
59,23,2,68,NA,NA,NA
59,23,3,69,100,50,NA
59,24,1,70,100,50,NA
59,24,2,71,98,48,NA
59,24,3,72,100,50,NA
59,25,1,73,100,50,NA
59,25,2,74,97,47,NA
59,25,3,75,99,49,NA
59,26,1,76,99,49,NA
59,26,2,77,97,47,NA
59,26,3,78,96,46,NA
59,27,1,79,NA,NA,NA
59,27,2,80,NA,NA,NA
59,27,3,81,96,46,NA
59,28,1,82,NA,NA,NA
59,28,2,83,NA,NA,NA
59,28,3,84,NA,NA,NA
59,29,1,85,NA,NA,NA
59,29,2,86,NA,NA,NA
59,29,3,87,99,49,NA
60,1,1,1,NA,NA,NA
60,1,2,2,NA,NA,NA
60,1,3,3,NA,NA,NA
60,2,1,4,NA,NA,NA
60,2,2,5,NA,NA,NA
60,2,3,6,NA,NA,NA
60,3,1,7,NA,NA,NA
60,3,2,8,NA,NA,NA
60,3,3,9,NA,NA,NA
60,4,1,10,NA,NA,NA
60,4,2,11,NA,NA,NA
60,4,3,12,NA,NA,NA
60,5,1,13,NA,NA,NA
60,5,2,14,NA,NA,NA
60,5,3,15,NA,NA,NA
60,6,1,16,NA,NA,NA
60,6,2,17,NA,NA,NA
60,6,3,18,NA,NA,NA
60,7,1,19,NA,NA,NA
60,7,2,20,NA,NA,NA
60,7,3,21,NA,NA,NA
60,8,1,22,NA,NA,NA
60,8,2,23,NA,NA,NA
60,8,3,24,NA,NA,NA
60,9,1,25,NA,NA,NA
60,9,2,26,NA,NA,NA
60,9,3,27,NA,NA,NA
60,10,1,28,NA,NA,NA
60,10,2,29,NA,NA,NA
60,10,3,30,NA,NA,NA
60,11,1,31,77,27,NA
60,11,2,32,67,17,NA
60,11,3,33,67,17,NA
60,12,1,34,66,16,NA
60,12,2,35,NA,NA,NA
60,12,3,36,NA,NA,NA
60,13,1,37,75,25,NA
60,13,2,38,NA,NA,NA
60,13,3,39,72,22,NA
60,14,1,40,22,NA,28
60,14,2,41,35,NA,15
60,14,3,42,31,NA,19
60,15,1,43,61,11,NA
60,15,2,44,40,NA,10
60,15,3,45,87,37,NA
60,16,1,46,11,NA,39
60,16,2,47,26,NA,24
60,16,3,48,20,NA,30
60,17,1,49,33,NA,17
60,17,2,50,23,NA,27
60,17,3,51,62,12,NA
60,18,1,52,43,NA,7
60,18,2,53,30,NA,20
60,18,3,54,21,NA,29
60,19,1,55,65,15,NA
60,19,2,56,32,NA,18
60,19,3,57,20,NA,30
60,20,1,58,48,NA,2
60,20,2,59,22,NA,28
60,20,3,60,NA,NA,NA
60,21,1,61,60,10,NA
60,21,2,62,69,19,NA
60,21,3,63,NA,NA,NA
60,22,1,64,59,9,NA
60,22,2,65,57,7,NA
60,22,3,66,27,NA,23
60,23,1,67,15,NA,35
60,23,2,68,25,NA,25
60,23,3,69,26,NA,24
60,24,1,70,NA,NA,NA
60,24,2,71,62,12,NA
60,24,3,72,62,12,NA
60,25,1,73,NA,NA,NA
60,25,2,74,NA,NA,NA
60,25,3,75,NA,NA,NA
60,26,1,76,NA,NA,NA
60,26,2,77,NA,NA,NA
60,26,3,78,87,37,NA
60,27,1,79,NA,NA,NA
60,27,2,80,91,41,NA
60,27,3,81,82,32,NA
60,28,1,82,70,20,NA
60,28,2,83,83,33,NA
60,28,3,84,NA,NA,NA
60,29,1,85,91,41,NA
60,29,2,86,NA,NA,NA
60,29,3,87,90,40,NA
61,1,1,1,65,15,NA
61,1,2,2,100,50,NA
61,1,3,3,100,50,NA
61,2,1,4,100,50,NA
61,2,2,5,100,50,NA
61,2,3,6,100,50,NA
61,3,1,7,100,50,NA
61,3,2,8,100,50,NA
61,3,3,9,100,50,NA
61,4,1,10,100,50,NA
61,4,2,11,100,50,NA
61,4,3,12,100,50,NA
61,5,1,13,100,50,NA
61,5,2,14,NA,NA,NA
61,5,3,15,100,50,NA
61,6,1,16,100,50,NA
61,6,2,17,100,50,NA
61,6,3,18,100,50,NA
61,7,1,19,100,50,NA
61,7,2,20,100,50,NA
61,7,3,21,100,50,NA
61,8,1,22,100,50,NA
61,8,2,23,100,50,NA
61,8,3,24,100,50,NA
61,9,1,25,100,50,NA
61,9,2,26,100,50,NA
61,9,3,27,100,50,NA
61,10,1,28,36,NA,14
61,10,2,29,100,50,NA
61,10,3,30,100,50,NA
61,11,1,31,100,50,NA
61,11,2,32,100,50,NA
61,11,3,33,100,50,NA
61,12,1,34,89,39,NA
61,12,2,35,100,50,NA
61,12,3,36,100,50,NA
61,13,1,37,68,18,NA
61,13,2,38,24,NA,26
61,13,3,39,57,7,NA
61,14,1,40,100,50,NA
61,14,2,41,100,50,NA
61,14,3,42,100,50,NA
61,15,1,43,100,50,NA
61,15,2,44,100,50,NA
61,15,3,45,100,50,NA
61,16,1,46,70,20,NA
61,16,2,47,56,6,NA
61,16,3,48,93,43,NA
61,17,1,49,100,50,NA
61,17,2,50,100,50,NA
61,17,3,51,83,33,NA
61,18,1,52,100,50,NA
61,18,2,53,100,50,NA
61,18,3,54,100,50,NA
61,19,1,55,100,50,NA
61,19,2,56,100,50,NA
61,19,3,57,77,27,NA
61,20,1,58,100,50,NA
61,20,2,59,100,50,NA
61,20,3,60,100,50,NA
61,21,1,61,100,50,NA
61,21,2,62,95,45,NA
61,21,3,63,100,50,NA
61,22,1,64,100,50,NA
61,22,2,65,100,50,NA
61,22,3,66,100,50,NA
61,23,1,67,100,50,NA
61,23,2,68,100,50,NA
61,23,3,69,100,50,NA
61,24,1,70,100,50,NA
61,24,2,71,100,50,NA
61,24,3,72,100,50,NA
61,25,1,73,100,50,NA
61,25,2,74,100,50,NA
61,25,3,75,100,50,NA
61,26,1,76,100,50,NA
61,26,2,77,100,50,NA
61,26,3,78,100,50,NA
61,27,1,79,100,50,NA
61,27,2,80,100,50,NA
61,27,3,81,100,50,NA
61,28,1,82,NA,NA,NA
61,28,2,83,100,50,NA
61,28,3,84,100,50,NA
61,29,1,85,100,50,NA
61,29,2,86,100,50,NA
61,29,3,87,100,50,NA
62,1,1,1,77,27,NA
62,1,2,2,77,27,NA
62,1,3,3,NA,NA,NA
62,2,1,4,72,22,NA
62,2,2,5,76,26,NA
62,2,3,6,71,21,NA
62,3,1,7,NA,NA,NA
62,3,2,8,73,23,NA
62,3,3,9,71,21,NA
62,4,1,10,80,30,NA
62,4,2,11,74,24,NA
62,4,3,12,NA,NA,NA
62,5,1,13,NA,NA,NA
62,5,2,14,78,28,NA
62,5,3,15,73,23,NA
62,6,1,16,NA,NA,NA
62,6,2,17,75,25,NA
62,6,3,18,74,24,NA
62,7,1,19,NA,NA,NA
62,7,2,20,70,20,NA
62,7,3,21,79,29,NA
62,8,1,22,NA,NA,NA
62,8,2,23,66,16,NA
62,8,3,24,77,27,NA
62,9,1,25,73,23,NA
62,9,2,26,72,22,NA
62,9,3,27,74,24,NA
62,10,1,28,78,28,NA
62,10,2,29,81,31,NA
62,10,3,30,81,31,NA
62,11,1,31,77,27,NA
62,11,2,32,75,25,NA
62,11,3,33,79,29,NA
62,12,1,34,NA,NA,NA
62,12,2,35,79,29,NA
62,12,3,36,82,32,NA
62,13,1,37,82,32,NA
62,13,2,38,77,27,NA
62,13,3,39,80,30,NA
62,14,1,40,85,35,NA
62,14,2,41,81,31,NA
62,14,3,42,73,23,NA
62,15,1,43,NA,NA,NA
62,15,2,44,77,27,NA
62,15,3,45,84,34,NA
62,16,1,46,74,24,NA
62,16,2,47,78,28,NA
62,16,3,48,81,31,NA
62,17,1,49,NA,NA,NA
62,17,2,50,81,31,NA
62,17,3,51,83,33,NA
62,18,1,52,79,29,NA
62,18,2,53,86,36,NA
62,18,3,54,NA,NA,NA
62,19,1,55,87,37,NA
62,19,2,56,NA,NA,NA
62,19,3,57,69,19,NA
62,20,1,58,NA,NA,NA
62,20,2,59,NA,NA,NA
62,20,3,60,85,35,NA
62,21,1,61,86,36,NA
62,21,2,62,93,43,NA
62,21,3,63,84,34,NA
62,22,1,64,83,33,NA
62,22,2,65,83,33,NA
62,22,3,66,86,36,NA
62,23,1,67,82,32,NA
62,23,2,68,NA,NA,NA
62,23,3,69,87,37,NA
62,24,1,70,85,35,NA
62,24,2,71,90,40,NA
62,24,3,72,80,30,NA
62,25,1,73,87,37,NA
62,25,2,74,82,32,NA
62,25,3,75,85,35,NA
62,26,1,76,86,36,NA
62,26,2,77,NA,NA,NA
62,26,3,78,86,36,NA
62,27,1,79,91,41,NA
62,27,2,80,82,32,NA
62,27,3,81,88,38,NA
62,28,1,82,86,36,NA
62,28,2,83,88,38,NA
62,28,3,84,NA,NA,NA
62,29,1,85,83,33,NA
62,29,2,86,NA,NA,NA
62,29,3,87,83,33,NA
63,1,1,1,87,37,NA
63,1,2,2,73,23,NA
63,1,3,3,0,NA,50
63,2,1,4,22,NA,28
63,2,2,5,23,NA,27
63,2,3,6,79,29,NA
63,3,1,7,100,50,NA
63,3,2,8,100,50,NA
63,3,3,9,54,4,NA
63,4,1,10,71,21,NA
63,4,2,11,100,50,NA
63,4,3,12,100,50,NA
63,5,1,13,78,28,NA
63,5,2,14,52,2,NA
63,5,3,15,51,1,NA
63,6,1,16,50,NA,NA
63,6,2,17,86,36,NA
63,6,3,18,74,24,NA
63,7,1,19,79,29,NA
63,7,2,20,97,47,NA
63,7,3,21,100,50,NA
63,8,1,22,93,43,NA
63,8,2,23,100,50,NA
63,8,3,24,NA,NA,NA
63,9,1,25,NA,NA,NA
63,9,2,26,99,49,NA
63,9,3,27,100,50,NA
63,10,1,28,95,45,NA
63,10,2,29,89,39,NA
63,10,3,30,100,50,NA
63,11,1,31,83,33,NA
63,11,2,32,93,43,NA
63,11,3,33,94,44,NA
63,12,1,34,75,25,NA
63,12,2,35,NA,NA,NA
63,12,3,36,94,44,NA
63,13,1,37,0,NA,50
63,13,2,38,100,50,NA
63,13,3,39,62,12,NA
63,14,1,40,NA,NA,NA
63,14,2,41,41,NA,9
63,14,3,42,44,NA,6
63,15,1,43,92,42,NA
63,15,2,44,63,13,NA
63,15,3,45,48,NA,2
63,16,1,46,100,50,NA
63,16,2,47,79,29,NA
63,16,3,48,52,2,NA
63,17,1,49,21,NA,29
63,17,2,50,48,NA,2
63,17,3,51,47,NA,3
63,18,1,52,95,45,NA
63,18,2,53,0,NA,50
63,18,3,54,0,NA,50
63,19,1,55,63,13,NA
63,19,2,56,30,NA,20
63,19,3,57,71,21,NA
63,20,1,58,59,9,NA
63,20,2,59,74,24,NA
63,20,3,60,25,NA,25
63,21,1,61,NA,NA,NA
63,21,2,62,82,32,NA
63,21,3,63,43,NA,7
63,22,1,64,NA,NA,NA
63,22,2,65,0,NA,50
63,22,3,66,0,NA,50
63,23,1,67,14,NA,36
63,23,2,68,91,41,NA
63,23,3,69,100,50,NA
63,24,1,70,56,6,NA
63,24,2,71,NA,NA,NA
63,24,3,72,53,3,NA
63,25,1,73,79,29,NA
63,25,2,74,0,NA,50
63,25,3,75,15,NA,35
63,26,1,76,41,NA,9
63,26,2,77,72,22,NA
63,26,3,78,80,30,NA
63,27,1,79,82,32,NA
63,27,2,80,81,31,NA
63,27,3,81,32,NA,18
63,28,1,82,100,50,NA
63,28,2,83,100,50,NA
63,28,3,84,83,33,NA
63,29,1,85,82,32,NA
63,29,2,86,NA,NA,NA
63,29,3,87,81,31,NA
64,1,1,1,93,43,NA
64,1,2,2,98,48,NA
64,1,3,3,100,50,NA
64,2,1,4,94,44,NA
64,2,2,5,94,44,NA
64,2,3,6,96,46,NA
64,3,1,7,95,45,NA
64,3,2,8,100,50,NA
64,3,3,9,97,47,NA
64,4,1,10,93,43,NA
64,4,2,11,96,46,NA
64,4,3,12,95,45,NA
64,5,1,13,100,50,NA
64,5,2,14,92,42,NA
64,5,3,15,95,45,NA
64,6,1,16,100,50,NA
64,6,2,17,94,44,NA
64,6,3,18,93,43,NA
64,7,1,19,96,46,NA
64,7,2,20,97,47,NA
64,7,3,21,99,49,NA
64,8,1,22,97,47,NA
64,8,2,23,NA,NA,NA
64,8,3,24,93,43,NA
64,9,1,25,98,48,NA
64,9,2,26,96,46,NA
64,9,3,27,NA,NA,NA
64,10,1,28,100,50,NA
64,10,2,29,96,46,NA
64,10,3,30,96,46,NA
64,11,1,31,99,49,NA
64,11,2,32,95,45,NA
64,11,3,33,97,47,NA
64,12,1,34,98,48,NA
64,12,2,35,91,41,NA
64,12,3,36,95,45,NA
64,13,1,37,52,2,NA
64,13,2,38,100,50,NA
64,13,3,39,75,25,NA
64,14,1,40,94,44,NA
64,14,2,41,47,NA,3
64,14,3,42,46,NA,4
64,15,1,43,96,46,NA
64,15,2,44,61,11,NA
64,15,3,45,75,25,NA
64,16,1,46,85,35,NA
64,16,2,47,94,44,NA
64,16,3,48,60,10,NA
64,17,1,49,100,50,NA
64,17,2,50,51,1,NA
64,17,3,51,73,23,NA
64,18,1,52,46,NA,4
64,18,2,53,68,18,NA
64,18,3,54,54,4,NA
64,19,1,55,49,NA,1
64,19,2,56,100,50,NA
64,19,3,57,53,3,NA
64,20,1,58,47,NA,3
64,20,2,59,66,16,NA
64,20,3,60,56,6,NA
64,21,1,61,51,1,NA
64,21,2,62,76,26,NA
64,21,3,63,68,18,NA
64,22,1,64,95,45,NA
64,22,2,65,74,24,NA
64,22,3,66,67,17,NA
64,23,1,67,53,3,NA
64,23,2,68,91,41,NA
64,23,3,69,NA,NA,NA
64,24,1,70,53,3,NA
64,24,2,71,47,NA,3
64,24,3,72,52,2,NA
64,25,1,73,47,NA,3
64,25,2,74,61,11,NA
64,25,3,75,53,3,NA
64,26,1,76,44,NA,6
64,26,2,77,NA,NA,NA
64,26,3,78,62,12,NA
64,27,1,79,52,2,NA
64,27,2,80,74,24,NA
64,27,3,81,56,6,NA
64,28,1,82,47,NA,3
64,28,2,83,49,NA,1
64,28,3,84,52,2,NA
64,29,1,85,69,19,NA
64,29,2,86,NA,NA,NA
64,29,3,87,65,15,NA
65,1,1,1,71,21,NA
65,1,2,2,73,23,NA
65,1,3,3,81,31,NA
65,2,1,4,78,28,NA
65,2,2,5,70,20,NA
65,2,3,6,65,15,NA
65,3,1,7,66,16,NA
65,3,2,8,69,19,NA
65,3,3,9,72,22,NA
65,4,1,10,61,11,NA
65,4,2,11,NA,NA,NA
65,4,3,12,62,12,NA
65,5,1,13,95,45,NA
65,5,2,14,74,24,NA
65,5,3,15,66,16,NA
65,6,1,16,66,16,NA
65,6,2,17,67,17,NA
65,6,3,18,64,14,NA
65,7,1,19,63,13,NA
65,7,2,20,59,9,NA
65,7,3,21,69,19,NA
65,8,1,22,60,10,NA
65,8,2,23,63,13,NA
65,8,3,24,59,9,NA
65,9,1,25,51,1,NA
65,9,2,26,70,20,NA
65,9,3,27,98,48,NA
65,10,1,28,68,18,NA
65,10,2,29,64,14,NA
65,10,3,30,63,13,NA
65,11,1,31,56,6,NA
65,11,2,32,54,4,NA
65,11,3,33,56,6,NA
65,12,1,34,60,10,NA
65,12,2,35,NA,NA,NA
65,12,3,36,59,9,NA
65,13,1,37,54,4,NA
65,13,2,38,64,14,NA
65,13,3,39,57,7,NA
65,14,1,40,55,5,NA
65,14,2,41,61,11,NA
65,14,3,42,61,11,NA
65,15,1,43,63,13,NA
65,15,2,44,63,13,NA
65,15,3,45,60,10,NA
65,16,1,46,57,7,NA
65,16,2,47,65,15,NA
65,16,3,48,57,7,NA
65,17,1,49,56,6,NA
65,17,2,50,62,12,NA
65,17,3,51,56,6,NA
65,18,1,52,53,3,NA
65,18,2,53,65,15,NA
65,18,3,54,66,16,NA
65,19,1,55,65,15,NA
65,19,2,56,57,7,NA
65,19,3,57,73,23,NA
65,20,1,58,61,11,NA
65,20,2,59,57,7,NA
65,20,3,60,70,20,NA
65,21,1,61,61,11,NA
65,21,2,62,56,6,NA
65,21,3,63,67,17,NA
65,22,1,64,63,13,NA
65,22,2,65,61,11,NA
65,22,3,66,61,11,NA
65,23,1,67,55,5,NA
65,23,2,68,62,12,NA
65,23,3,69,38,NA,12
65,24,1,70,60,10,NA
65,24,2,71,60,10,NA
65,24,3,72,61,11,NA
65,25,1,73,54,4,NA
65,25,2,74,62,12,NA
65,25,3,75,60,10,NA
65,26,1,76,NA,NA,NA
65,26,2,77,61,11,NA
65,26,3,78,63,13,NA
65,27,1,79,61,11,NA
65,27,2,80,63,13,NA
65,27,3,81,64,14,NA
65,28,1,82,67,17,NA
65,28,2,83,62,12,NA
65,28,3,84,60,10,NA
65,29,1,85,62,12,NA
65,29,2,86,76,26,NA
65,29,3,87,71,21,NA
66,1,1,1,62,12,NA
66,1,2,2,38,NA,12
66,1,3,3,69,19,NA
66,2,1,4,69,19,NA
66,2,2,5,NA,NA,NA
66,2,3,6,61,11,NA
66,3,1,7,72,22,NA
66,3,2,8,71,21,NA
66,3,3,9,71,21,NA
66,4,1,10,71,21,NA
66,4,2,11,68,18,NA
66,4,3,12,NA,NA,NA
66,5,1,13,72,22,NA
66,5,2,14,NA,NA,NA
66,5,3,15,69,19,NA
66,6,1,16,75,25,NA
66,6,2,17,72,22,NA
66,6,3,18,75,25,NA
66,7,1,19,76,26,NA
66,7,2,20,64,14,NA
66,7,3,21,78,28,NA
66,8,1,22,74,24,NA
66,8,2,23,71,21,NA
66,8,3,24,75,25,NA
66,9,1,25,75,25,NA
66,9,2,26,86,36,NA
66,9,3,27,68,18,NA
66,10,1,28,71,21,NA
66,10,2,29,80,30,NA
66,10,3,30,69,19,NA
66,11,1,31,69,19,NA
66,11,2,32,18,NA,32
66,11,3,33,72,22,NA
66,12,1,34,69,19,NA
66,12,2,35,75,25,NA
66,12,3,36,79,29,NA
66,13,1,37,76,26,NA
66,13,2,38,NA,NA,NA
66,13,3,39,72,22,NA
66,14,1,40,70,20,NA
66,14,2,41,77,27,NA
66,14,3,42,76,26,NA
66,15,1,43,72,22,NA
66,15,2,44,73,23,NA
66,15,3,45,24,NA,26
66,16,1,46,79,29,NA
66,16,2,47,NA,NA,NA
66,16,3,48,79,29,NA
66,17,1,49,75,25,NA
66,17,2,50,41,NA,9
66,17,3,51,69,19,NA
66,18,1,52,62,12,NA
66,18,2,53,75,25,NA
66,18,3,54,67,17,NA
66,19,1,55,72,22,NA
66,19,2,56,NA,NA,NA
66,19,3,57,69,19,NA
66,20,1,58,56,6,NA
66,20,2,59,NA,NA,NA
66,20,3,60,67,17,NA
66,21,1,61,72,22,NA
66,21,2,62,66,16,NA
66,21,3,63,70,20,NA
66,22,1,64,78,28,NA
66,22,2,65,71,21,NA
66,22,3,66,79,29,NA
66,23,1,67,68,18,NA
66,23,2,68,74,24,NA
66,23,3,69,77,27,NA
66,24,1,70,71,21,NA
66,24,2,71,74,24,NA
66,24,3,72,63,13,NA
66,25,1,73,73,23,NA
66,25,2,74,75,25,NA
66,25,3,75,72,22,NA
66,26,1,76,74,24,NA
66,26,2,77,NA,NA,NA
66,26,3,78,79,29,NA
66,27,1,79,73,23,NA
66,27,2,80,NA,NA,NA
66,27,3,81,73,23,NA
66,28,1,82,70,20,NA
66,28,2,83,74,24,NA
66,28,3,84,74,24,NA
66,29,1,85,72,22,NA
66,29,2,86,66,16,NA
66,29,3,87,64,14,NA
67,1,1,1,NA,NA,NA
67,1,2,2,NA,NA,NA
67,1,3,3,NA,NA,NA
67,2,1,4,NA,NA,NA
67,2,2,5,100,50,NA
67,2,3,6,100,50,NA
67,3,1,7,100,50,NA
67,3,2,8,100,50,NA
67,3,3,9,100,50,NA
67,4,1,10,NA,NA,NA
67,4,2,11,NA,NA,NA
67,4,3,12,NA,NA,NA
67,5,1,13,NA,NA,NA
67,5,2,14,NA,NA,NA
67,5,3,15,100,50,NA
67,6,1,16,100,50,NA
67,6,2,17,100,50,NA
67,6,3,18,NA,NA,NA
67,7,1,19,100,50,NA
67,7,2,20,100,50,NA
67,7,3,21,100,50,NA
67,8,1,22,NA,NA,NA
67,8,2,23,100,50,NA
67,8,3,24,NA,NA,NA
67,9,1,25,NA,NA,NA
67,9,2,26,100,50,NA
67,9,3,27,NA,NA,NA
67,10,1,28,NA,NA,NA
67,10,2,29,100,50,NA
67,10,3,30,NA,NA,NA
67,11,1,31,100,50,NA
67,11,2,32,100,50,NA
67,11,3,33,NA,NA,NA
67,12,1,34,NA,NA,NA
67,12,2,35,NA,NA,NA
67,12,3,36,NA,NA,NA
67,13,1,37,NA,NA,NA
67,13,2,38,NA,NA,NA
67,13,3,39,NA,NA,NA
67,14,1,40,NA,NA,NA
67,14,2,41,NA,NA,NA
